Region,Country,State,City,Month,Day,Year,AvgTemperature,Date
Europe,France,,Paris,4,25,1996,54.0,1996-04-25
Europe,France,,Paris,4,26,1996,56.8,1996-04-26
Europe,France,,Paris,4,27,1996,62.1,1996-04-27
Europe,France,,Paris,4,28,1996,61.6,1996-04-28
Europe,France,,Paris,4,29,1996,52.6,1996-04-29
Europe,France,,Paris,4,30,1996,53.8,1996-04-30
Europe,France,,Paris,5,1,1996,55.6,1996-05-01
Europe,France,,Paris,5,2,1996,53.8,1996-05-02
Europe,France,,Paris,5,3,1996,48.4,1996-05-03
Europe,France,,Paris,5,4,1996,49.4,1996-05-04
Europe,France,,Paris,5,5,1996,51.4,1996-05-05
Europe,France,,Paris,5,6,1996,54.0,1996-05-06
Europe,France,,Paris,5,7,1996,58.3,1996-05-07
Europe,France,,Paris,5,8,1996,49.4,1996-05-08
Europe,France,,Paris,5,9,1996,51.1,1996-05-09
Europe,France,,Paris,5,10,1996,49.5,1996-05-10
Europe,France,,Paris,5,11,1996,49.1,1996-05-11
Europe,France,,Paris,5,12,1996,50.7,1996-05-12
Europe,France,,Paris,5,13,1996,52.0,1996-05-13
Europe,France,,Paris,5,14,1996,49.8,1996-05-14
Europe,France,,Paris,5,15,1996,49.4,1996-05-15
Europe,France,,Paris,5,16,1996,47.2,1996-05-16
Europe,France,,Paris,5,17,1996,56.6,1996-05-17
Europe,France,,Paris,5,18,1996,60.8,1996-05-18
Europe,France,,Paris,5,19,1996,54.9,1996-05-19
Europe,France,,Paris,5,20,1996,54.1,1996-05-20
Europe,France,,Paris,5,21,1996,53.6,1996-05-21
Europe,France,,Paris,5,22,1996,56.5,1996-05-22
Europe,France,,Paris,5,23,1996,62.0,1996-05-23
Europe,France,,Paris,5,24,1996,65.4,1996-05-24
Europe,France,,Paris,5,25,1996,57.2,1996-05-25
Europe,France,,Paris,5,26,1996,57.8,1996-05-26
Europe,France,,Paris,5,27,1996,56.8,1996-05-27
Europe,France,,Paris,5,28,1996,57.2,1996-05-28
Europe,France,,Paris,5,29,1996,68.1,1996-05-29
Europe,France,,Paris,5,30,1996,76.1,1996-05-30
Europe,France,,Paris,5,31,1996,65.6,1996-05-31
Europe,France,,Paris,6,1,1996,60.8,1996-06-01
Europe,France,,Paris,6,2,1996,60.3,1996-06-02
Europe,France,,Paris,6,3,1996,64.2,1996-06-03
Europe,France,,Paris,6,4,1996,69.2,1996-06-04
Europe,France,,Paris,6,5,1996,75.0,1996-06-05
Europe,France,,Paris,6,6,1996,81.6,1996-06-06
Europe,France,,Paris,6,7,1996,84.6,1996-06-07
Europe,France,,Paris,6,8,1996,72.3,1996-06-08
Europe,France,,Paris,6,9,1996,68.4,1996-06-09
Europe,France,,Paris,6,10,1996,77.4,1996-06-10
Europe,France,,Paris,6,11,1996,75.2,1996-06-11
Europe,France,,Paris,6,12,1996,65.3,1996-06-12
Europe,France,,Paris,6,13,1996,64.4,1996-06-13
Europe,France,,Paris,6,14,1996,65.4,1996-06-14
Europe,France,,Paris,6,15,1996,68.0,1996-06-15
Europe,France,,Paris,6,16,1996,70.5,1996-06-16
Europe,France,,Paris,6,17,1996,73.1,1996-06-17
Europe,France,,Paris,6,18,1996,73.6,1996-06-18
Europe,France,,Paris,6,19,1996,68.1,1996-06-19
Europe,France,,Paris,6,20,1996,63.6,1996-06-20
Europe,France,,Paris,6,21,1996,58.6,1996-06-21
Europe,France,,Paris,6,22,1996,58.4,1996-06-22
Europe,France,,Paris,6,23,1996,56.8,1996-06-23
Europe,France,,Paris,6,24,1996,55.9,1996-06-24
Europe,France,,Paris,6,25,1996,61.2,1996-06-25
Europe,France,,Paris,6,26,1996,67.2,1996-06-26
Europe,France,,Paris,6,27,1996,70.4,1996-06-27
Europe,France,,Paris,6,28,1996,70.8,1996-06-28
Europe,France,,Paris,6,29,1996,62.5,1996-06-29
Europe,France,,Paris,6,30,1996,60.1,1996-06-30
Europe,France,,Paris,7,1,1996,62.3,1996-07-01
Europe,France,,Paris,7,2,1996,62.5,1996-07-02
Europe,France,,Paris,7,3,1996,64.3,1996-07-03
Europe,France,,Paris,7,4,1996,68.6,1996-07-04
Europe,France,,Paris,7,5,1996,58.2,1996-07-05
Europe,France,,Paris,7,6,1996,59.2,1996-07-06
Europe,France,,Paris,7,7,1996,59.9,1996-07-07
Europe,France,,Paris,7,8,1996,60.8,1996-07-08
Europe,France,,Paris,7,9,1996,61.9,1996-07-09
Europe,France,,Paris,7,10,1996,66.4,1996-07-10
Europe,France,,Paris,7,11,1996,70.2,1996-07-11
Europe,France,,Paris,7,12,1996,65.7,1996-07-12
Europe,France,,Paris,7,13,1996,71.2,1996-07-13
Europe,France,,Paris,7,14,1996,68.1,1996-07-14
Europe,France,,Paris,7,15,1996,73.0,1996-07-15
Europe,France,,Paris,7,16,1996,67.5,1996-07-16
Europe,France,,Paris,7,17,1996,68.9,1996-07-17
Europe,France,,Paris,7,18,1996,69.8,1996-07-18
Europe,France,,Paris,7,19,1996,70.3,1996-07-19
Europe,France,,Paris,7,20,1996,74.2,1996-07-20
Europe,France,,Paris,7,21,1996,76.0,1996-07-21
Europe,France,,Paris,7,22,1996,79.0,1996-07-22
Europe,France,,Paris,7,23,1996,80.6,1996-07-23
Europe,France,,Paris,7,24,1996,68.4,1996-07-24
Europe,France,,Paris,7,25,1996,67.5,1996-07-25
Europe,France,,Paris,7,26,1996,71.9,1996-07-26
Europe,France,,Paris,7,27,1996,75.2,1996-07-27
Europe,France,,Paris,7,28,1996,73.3,1996-07-28
Europe,France,,Paris,7,29,1996,72.3,1996-07-29
Europe,France,,Paris,7,30,1996,69.8,1996-07-30
Europe,France,,Paris,7,31,1996,72.4,1996-07-31
Europe,France,,Paris,8,1,1996,70.8,1996-08-01
Europe,France,,Paris,8,2,1996,69.3,1996-08-02
Europe,France,,Paris,8,3,1996,70.8,1996-08-03
Europe,France,,Paris,8,4,1996,71.8,1996-08-04
Europe,France,,Paris,8,5,1996,74.1,1996-08-05
Europe,France,,Paris,8,6,1996,70.4,1996-08-06
Europe,France,,Paris,8,7,1996,67.0,1996-08-07
Europe,France,,Paris,8,8,1996,69.8,1996-08-08
Europe,France,,Paris,8,9,1996,74.4,1996-08-09
Europe,France,,Paris,8,10,1996,66.9,1996-08-10
Europe,France,,Paris,8,11,1996,66.4,1996-08-11
Europe,France,,Paris,8,12,1996,62.3,1996-08-12
Europe,France,,Paris,8,13,1996,61.8,1996-08-13
Europe,France,,Paris,8,14,1996,67.3,1996-08-14
Europe,France,,Paris,8,15,1996,69.6,1996-08-15
Europe,France,,Paris,8,16,1996,70.8,1996-08-16
Europe,France,,Paris,8,17,1996,73.9,1996-08-17
Europe,France,,Paris,8,18,1996,75.1,1996-08-18
Europe,France,,Paris,8,19,1996,76.5,1996-08-19
Europe,France,,Paris,8,20,1996,71.0,1996-08-20
Europe,France,,Paris,8,21,1996,69.9,1996-08-21
Europe,France,,Paris,8,22,1996,66.1,1996-08-22
Europe,France,,Paris,8,23,1996,70.3,1996-08-23
Europe,France,,Paris,8,24,1996,65.6,1996-08-24
Europe,France,,Paris,8,25,1996,66.7,1996-08-25
Europe,France,,Paris,8,26,1996,65.2,1996-08-26
Europe,France,,Paris,8,27,1996,62.8,1996-08-27
Europe,France,,Paris,8,28,1996,62.5,1996-08-28
Europe,France,,Paris,8,29,1996,58.6,1996-08-29
Europe,France,,Paris,8,30,1996,62.8,1996-08-30
Europe,France,,Paris,8,31,1996,62.5,1996-08-31
Europe,France,,Paris,9,1,1996,60.6,1996-09-01
Europe,France,,Paris,9,2,1996,62.2,1996-09-02
Europe,France,,Paris,9,3,1996,63.7,1996-09-03
Europe,France,,Paris,9,4,1996,67.5,1996-09-04
Europe,France,,Paris,9,5,1996,64.5,1996-09-05
Europe,France,,Paris,9,6,1996,63.6,1996-09-06
Europe,France,,Paris,9,7,1996,62.0,1996-09-07
Europe,France,,Paris,9,8,1996,59.6,1996-09-08
Europe,France,,Paris,9,9,1996,61.4,1996-09-09
Europe,France,,Paris,9,10,1996,60.6,1996-09-10
Europe,France,,Paris,9,11,1996,59.4,1996-09-11
Europe,France,,Paris,9,12,1996,56.3,1996-09-12
Europe,France,,Paris,9,13,1996,55.0,1996-09-13
Europe,France,,Paris,9,14,1996,58.3,1996-09-14
Europe,France,,Paris,9,15,1996,57.7,1996-09-15
Europe,France,,Paris,9,16,1996,60.1,1996-09-16
Europe,France,,Paris,9,17,1996,59.0,1996-09-17
Europe,France,,Paris,9,18,1996,55.5,1996-09-18
Europe,France,,Paris,9,19,1996,53.6,1996-09-19
Europe,France,,Paris,9,20,1996,55.9,1996-09-20
Europe,France,,Paris,9,21,1996,54.4,1996-09-21
Europe,France,,Paris,9,22,1996,52.1,1996-09-22
Europe,France,,Paris,9,23,1996,55.2,1996-09-23
Europe,France,,Paris,9,24,1996,56.8,1996-09-24
Europe,France,,Paris,9,25,1996,57.7,1996-09-25
Europe,France,,Paris,9,26,1996,60.7,1996-09-26
Europe,France,,Paris,9,27,1996,61.8,1996-09-27
Europe,France,,Paris,9,28,1996,58.8,1996-09-28
Europe,France,,Paris,9,29,1996,64.5,1996-09-29
Europe,France,,Paris,9,30,1996,64.5,1996-09-30
Europe,France,,Paris,10,1,1996,52.6,1996-10-01
Europe,France,,Paris,10,2,1996,55.3,1996-10-02
Europe,France,,Paris,10,3,1996,56.7,1996-10-03
Europe,France,,Paris,10,4,1996,57.4,1996-10-04
Europe,France,,Paris,10,5,1996,53.0,1996-10-05
Europe,France,,Paris,10,6,1996,51.9,1996-10-06
Europe,France,,Paris,10,7,1996,51.7,1996-10-07
Europe,France,,Paris,10,8,1996,54.7,1996-10-08
Europe,France,,Paris,10,9,1996,56.2,1996-10-09
Europe,France,,Paris,10,10,1996,54.3,1996-10-10
Europe,France,,Paris,10,11,1996,55.8,1996-10-11
Europe,France,,Paris,10,12,1996,55.4,1996-10-12
Europe,France,,Paris,10,13,1996,61.0,1996-10-13
Europe,France,,Paris,10,14,1996,59.6,1996-10-14
Europe,France,,Paris,10,15,1996,58.2,1996-10-15
Europe,France,,Paris,10,16,1996,51.6,1996-10-16
Europe,France,,Paris,10,17,1996,49.2,1996-10-17
Europe,France,,Paris,10,18,1996,49.9,1996-10-18
Europe,France,,Paris,10,19,1996,57.1,1996-10-19
Europe,France,,Paris,10,20,1996,56.5,1996-10-20
Europe,France,,Paris,10,21,1996,61.8,1996-10-21
Europe,France,,Paris,10,22,1996,55.5,1996-10-22
Europe,France,,Paris,10,23,1996,54.6,1996-10-23
Europe,France,,Paris,10,24,1996,54.4,1996-10-24
Europe,France,,Paris,10,25,1996,56.8,1996-10-25
Europe,France,,Paris,10,26,1996,55.6,1996-10-26
Europe,France,,Paris,10,27,1996,56.7,1996-10-27
Europe,France,,Paris,10,28,1996,58.8,1996-10-28
Europe,France,,Paris,10,29,1996,51.9,1996-10-29
Europe,France,,Paris,10,30,1996,49.0,1996-10-30
Europe,France,,Paris,10,31,1996,47.8,1996-10-31
Europe,France,,Paris,11,1,1996,57.4,1996-11-01
Europe,France,,Paris,11,2,1996,57.2,1996-11-02
Europe,France,,Paris,11,3,1996,55.7,1996-11-03
Europe,France,,Paris,11,4,1996,55.4,1996-11-04
Europe,France,,Paris,11,5,1996,51.8,1996-11-05
Europe,France,,Paris,11,6,1996,55.9,1996-11-06
Europe,France,,Paris,11,7,1996,53.0,1996-11-07
Europe,France,,Paris,11,8,1996,48.8,1996-11-08
Europe,France,,Paris,11,9,1996,47.4,1996-11-09
Europe,France,,Paris,11,10,1996,47.1,1996-11-10
Europe,France,,Paris,11,11,1996,46.2,1996-11-11
Europe,France,,Paris,11,12,1996,48.0,1996-11-12
Europe,France,,Paris,11,13,1996,46.9,1996-11-13
Europe,France,,Paris,11,14,1996,42.2,1996-11-14
Europe,France,,Paris,11,15,1996,38.6,1996-11-15
Europe,France,,Paris,11,16,1996,39.4,1996-11-16
Europe,France,,Paris,11,17,1996,36.5,1996-11-17
Europe,France,,Paris,11,18,1996,42.4,1996-11-18
Europe,France,,Paris,11,19,1996,40.3,1996-11-19
Europe,France,,Paris,11,20,1996,43.4,1996-11-20
Europe,France,,Paris,11,21,1996,39.2,1996-11-21
Europe,France,,Paris,11,22,1996,37.2,1996-11-22
Europe,France,,Paris,11,23,1996,37.5,1996-11-23
Europe,France,,Paris,11,24,1996,38.4,1996-11-24
Europe,France,,Paris,11,25,1996,47.2,1996-11-25
Europe,France,,Paris,11,26,1996,44.0,1996-11-26
Europe,France,,Paris,11,27,1996,37.4,1996-11-27
Europe,France,,Paris,11,28,1996,36.1,1996-11-28
Europe,France,,Paris,11,29,1996,46.2,1996-11-29
Europe,France,,Paris,11,30,1996,46.2,1996-11-30
Europe,France,,Paris,12,1,1996,45.1,1996-12-01
Europe,France,,Paris,12,2,1996,46.6,1996-12-02
Europe,France,,Paris,12,3,1996,47.5,1996-12-03
Europe,France,,Paris,12,4,1996,45.9,1996-12-04
Europe,France,,Paris,12,5,1996,44.1,1996-12-05
Europe,France,,Paris,12,6,1996,44.6,1996-12-06
Europe,France,,Paris,12,7,1996,40.9,1996-12-07
Europe,France,,Paris,12,8,1996,33.2,1996-12-08
Europe,France,,Paris,12,9,1996,32.0,1996-12-09
Europe,France,,Paris,12,10,1996,32.0,1996-12-10
Europe,France,,Paris,12,11,1996,31.8,1996-12-11
Europe,France,,Paris,12,12,1996,35.1,1996-12-12
Europe,France,,Paris,12,13,1996,38.2,1996-12-13
Europe,France,,Paris,12,14,1996,34.8,1996-12-14
Europe,France,,Paris,12,15,1996,38.2,1996-12-15
Europe,France,,Paris,12,16,1996,39.9,1996-12-16
Europe,France,,Paris,12,17,1996,41.5,1996-12-17
Europe,France,,Paris,12,18,1996,48.6,1996-12-18
Europe,France,,Paris,12,19,1996,50.4,1996-12-19
Europe,France,,Paris,12,20,1996,50.2,1996-12-20
Europe,France,,Paris,12,21,1996,41.0,1996-12-21
Europe,France,,Paris,12,22,1996,39.1,1996-12-22
Europe,France,,Paris,12,23,1996,32.4,1996-12-23
Europe,France,,Paris,12,24,1996,29.2,1996-12-24
Europe,France,,Paris,12,25,1996,27.3,1996-12-25
Europe,France,,Paris,12,26,1996,26.4,1996-12-26
Europe,France,,Paris,12,27,1996,24.6,1996-12-27
Europe,France,,Paris,12,28,1996,20.1,1996-12-28
Europe,France,,Paris,12,29,1996,21.6,1996-12-29
Europe,France,,Paris,12,30,1996,32.2,1996-12-30
Europe,France,,Paris,12,31,1996,20.0,1996-12-31
Europe,France,,Paris,1,1,1997,13.8,1997-01-01
Europe,France,,Paris,1,2,1997,21.7,1997-01-02
Europe,France,,Paris,1,3,1997,20.4,1997-01-03
Europe,France,,Paris,1,4,1997,25.0,1997-01-04
Europe,France,,Paris,1,5,1997,27.0,1997-01-05
Europe,France,,Paris,1,6,1997,26.1,1997-01-06
Europe,France,,Paris,1,7,1997,23.5,1997-01-07
Europe,France,,Paris,1,8,1997,27.3,1997-01-08
Europe,France,,Paris,1,9,1997,34.3,1997-01-09
Europe,France,,Paris,1,10,1997,25.8,1997-01-10
Europe,France,,Paris,1,11,1997,33.8,1997-01-11
Europe,France,,Paris,1,12,1997,33.9,1997-01-12
Europe,France,,Paris,1,13,1997,32.7,1997-01-13
Europe,France,,Paris,1,14,1997,32.0,1997-01-14
Europe,France,,Paris,1,15,1997,35.5,1997-01-15
Europe,France,,Paris,1,16,1997,37.0,1997-01-16
Europe,France,,Paris,1,17,1997,42.1,1997-01-17
Europe,France,,Paris,1,18,1997,41.0,1997-01-18
Europe,France,,Paris,1,19,1997,44.1,1997-01-19
Europe,France,,Paris,1,20,1997,38.4,1997-01-20
Europe,France,,Paris,1,21,1997,40.0,1997-01-21
Europe,France,,Paris,1,22,1997,50.6,1997-01-22
Europe,France,,Paris,1,23,1997,41.0,1997-01-23
Europe,France,,Paris,1,24,1997,45.6,1997-01-24
Europe,France,,Paris,1,25,1997,42.2,1997-01-25
Europe,France,,Paris,1,26,1997,34.2,1997-01-26
Europe,France,,Paris,1,27,1997,34.2,1997-01-27
Europe,France,,Paris,1,28,1997,35.4,1997-01-28
Europe,France,,Paris,1,29,1997,33.0,1997-01-29
Europe,France,,Paris,1,30,1997,33.4,1997-01-30
Europe,France,,Paris,1,31,1997,32.0,1997-01-31
Europe,France,,Paris,2,1,1997,33.3,1997-02-01
Europe,France,,Paris,2,2,1997,33.9,1997-02-02
Europe,France,,Paris,2,3,1997,38.0,1997-02-03
Europe,France,,Paris,2,4,1997,43.0,1997-02-04
Europe,France,,Paris,2,5,1997,45.4,1997-02-05
Europe,France,,Paris,2,6,1997,43.3,1997-02-06
Europe,France,,Paris,2,7,1997,44.0,1997-02-07
Europe,France,,Paris,2,8,1997,47.5,1997-02-08
Europe,France,,Paris,2,9,1997,46.3,1997-02-09
Europe,France,,Paris,2,10,1997,50.0,1997-02-10
Europe,France,,Paris,2,11,1997,45.3,1997-02-11
Europe,France,,Paris,2,12,1997,54.6,1997-02-12
Europe,France,,Paris,2,13,1997,45.6,1997-02-13
Europe,France,,Paris,2,14,1997,44.2,1997-02-14
Europe,France,,Paris,2,15,1997,42.6,1997-02-15
Europe,France,,Paris,2,16,1997,41.6,1997-02-16
Europe,France,,Paris,2,17,1997,50.1,1997-02-17
Europe,France,,Paris,2,18,1997,48.7,1997-02-18
Europe,France,,Paris,2,19,1997,46.9,1997-02-19
Europe,France,,Paris,2,20,1997,51.1,1997-02-20
Europe,France,,Paris,2,21,1997,52.3,1997-02-21
Europe,France,,Paris,2,22,1997,53.5,1997-02-22
Europe,France,,Paris,2,23,1997,50.8,1997-02-23
Europe,France,,Paris,2,24,1997,54.0,1997-02-24
Europe,France,,Paris,2,25,1997,53.2,1997-02-25
Europe,France,,Paris,2,26,1997,49.1,1997-02-26
Europe,France,,Paris,2,27,1997,49.1,1997-02-27
Europe,France,,Paris,2,28,1997,54.6,1997-02-28
Europe,France,,Paris,3,1,1997,52.9,1997-03-01
Europe,France,,Paris,3,2,1997,53.6,1997-03-02
Europe,France,,Paris,3,3,1997,49.5,1997-03-03
Europe,France,,Paris,3,4,1997,56.7,1997-03-04
Europe,France,,Paris,3,5,1997,48.2,1997-03-05
Europe,France,,Paris,3,6,1997,52.0,1997-03-06
Europe,France,,Paris,3,7,1997,52.5,1997-03-07
Europe,France,,Paris,3,8,1997,52.2,1997-03-08
Europe,France,,Paris,3,9,1997,51.9,1997-03-09
Europe,France,,Paris,3,10,1997,54.0,1997-03-10
Europe,France,,Paris,3,11,1997,56.3,1997-03-11
Europe,France,,Paris,3,12,1997,56.4,1997-03-12
Europe,France,,Paris,3,13,1997,54.3,1997-03-13
Europe,France,,Paris,3,14,1997,51.0,1997-03-14
Europe,France,,Paris,3,15,1997,51.0,1997-03-15
Europe,France,,Paris,3,16,1997,54.3,1997-03-16
Europe,France,,Paris,3,17,1997,54.1,1997-03-17
Europe,France,,Paris,3,18,1997,49.9,1997-03-18
Europe,France,,Paris,3,19,1997,48.8,1997-03-19
Europe,France,,Paris,3,20,1997,47.1,1997-03-20
Europe,France,,Paris,3,21,1997,48.0,1997-03-21
Europe,France,,Paris,3,22,1997,45.8,1997-03-22
Europe,France,,Paris,3,23,1997,49.4,1997-03-23
Europe,France,,Paris,3,24,1997,50.3,1997-03-24
Europe,France,,Paris,3,25,1997,51.7,1997-03-25
Europe,France,,Paris,3,26,1997,56.0,1997-03-26
Europe,France,,Paris,3,27,1997,58.4,1997-03-27
Europe,France,,Paris,3,28,1997,50.4,1997-03-28
Europe,France,,Paris,3,29,1997,47.8,1997-03-29
Europe,France,,Paris,3,30,1997,51.3,1997-03-30
Europe,France,,Paris,3,31,1997,53.2,1997-03-31
Europe,France,,Paris,4,1,1997,58.4,1997-04-01
Europe,France,,Paris,4,2,1997,57.3,1997-04-02
Europe,France,,Paris,4,3,1997,51.6,1997-04-03
Europe,France,,Paris,4,4,1997,49.2,1997-04-04
Europe,France,,Paris,4,5,1997,51.7,1997-04-05
Europe,France,,Paris,4,6,1997,54.9,1997-04-06
Europe,France,,Paris,4,7,1997,49.5,1997-04-07
Europe,France,,Paris,4,8,1997,52.6,1997-04-08
Europe,France,,Paris,4,9,1997,58.9,1997-04-09
Europe,France,,Paris,4,10,1997,60.7,1997-04-10
Europe,France,,Paris,4,11,1997,55.5,1997-04-11
Europe,France,,Paris,4,12,1997,46.0,1997-04-12
Europe,France,,Paris,4,13,1997,47.7,1997-04-13
Europe,France,,Paris,4,14,1997,53.2,1997-04-14
Europe,France,,Paris,4,15,1997,49.8,1997-04-15
Europe,France,,Paris,4,16,1997,50.1,1997-04-16
Europe,France,,Paris,4,17,1997,50.7,1997-04-17
Europe,France,,Paris,4,18,1997,53.0,1997-04-18
Europe,France,,Paris,4,19,1997,48.2,1997-04-19
Europe,France,,Paris,4,20,1997,45.6,1997-04-20
Europe,France,,Paris,4,21,1997,47.7,1997-04-21
Europe,France,,Paris,4,22,1997,47.7,1997-04-22
Europe,France,,Paris,4,23,1997,50.1,1997-04-23
Europe,France,,Paris,4,24,1997,56.4,1997-04-24
Europe,France,,Paris,4,25,1997,53.5,1997-04-25
Europe,France,,Paris,4,26,1997,55.2,1997-04-26
Europe,France,,Paris,4,27,1997,55.4,1997-04-27
Europe,France,,Paris,4,28,1997,58.9,1997-04-28
Europe,France,,Paris,4,29,1997,55.9,1997-04-29
Europe,France,,Paris,4,30,1997,57.2,1997-04-30
Europe,France,,Paris,5,1,1997,61.8,1997-05-01
Europe,France,,Paris,5,2,1997,65.8,1997-05-02
Europe,France,,Paris,5,3,1997,70.5,1997-05-03
Europe,France,,Paris,5,4,1997,65.6,1997-05-04
Europe,France,,Paris,5,5,1997,59.6,1997-05-05
Europe,France,,Paris,5,6,1997,47.3,1997-05-06
Europe,France,,Paris,5,7,1997,42.7,1997-05-07
Europe,France,,Paris,5,8,1997,49.8,1997-05-08
Europe,France,,Paris,5,9,1997,51.7,1997-05-09
Europe,France,,Paris,5,10,1997,56.7,1997-05-10
Europe,France,,Paris,5,11,1997,56.0,1997-05-11
Europe,France,,Paris,5,12,1997,58.4,1997-05-12
Europe,France,,Paris,5,13,1997,62.8,1997-05-13
Europe,France,,Paris,5,14,1997,58.2,1997-05-14
Europe,France,,Paris,5,15,1997,65.7,1997-05-15
Europe,France,,Paris,5,16,1997,72.8,1997-05-16
Europe,France,,Paris,5,17,1997,72.2,1997-05-17
Europe,France,,Paris,5,18,1997,63.1,1997-05-18
Europe,France,,Paris,5,19,1997,64.4,1997-05-19
Europe,France,,Paris,5,20,1997,59.0,1997-05-20
Europe,France,,Paris,5,21,1997,56.8,1997-05-21
Europe,France,,Paris,5,22,1997,57.8,1997-05-22
Europe,France,,Paris,5,23,1997,58.2,1997-05-23
Europe,France,,Paris,5,24,1997,58.8,1997-05-24
Europe,France,,Paris,5,25,1997,61.3,1997-05-25
Europe,France,,Paris,5,26,1997,63.6,1997-05-26
Europe,France,,Paris,5,27,1997,61.4,1997-05-27
Europe,France,,Paris,5,28,1997,57.9,1997-05-28
Europe,France,,Paris,5,29,1997,63.9,1997-05-29
Europe,France,,Paris,5,30,1997,68.2,1997-05-30
Europe,France,,Paris,5,31,1997,64.4,1997-05-31
Europe,France,,Paris,6,1,1997,58.7,1997-06-01
Europe,France,,Paris,6,2,1997,62.5,1997-06-02
Europe,France,,Paris,6,3,1997,63.7,1997-06-03
Europe,France,,Paris,6,4,1997,71.2,1997-06-04
Europe,France,,Paris,6,5,1997,70.8,1997-06-05
Europe,France,,Paris,6,6,1997,75.0,1997-06-06
Europe,France,,Paris,6,7,1997,73.0,1997-06-07
Europe,France,,Paris,6,8,1997,69.9,1997-06-08
Europe,France,,Paris,6,9,1997,70.2,1997-06-09
Europe,France,,Paris,6,10,1997,75.8,1997-06-10
Europe,France,,Paris,6,11,1997,71.5,1997-06-11
Europe,France,,Paris,6,12,1997,68.7,1997-06-12
Europe,France,,Paris,6,13,1997,66.9,1997-06-13
Europe,France,,Paris,6,14,1997,62.8,1997-06-14
Europe,France,,Paris,6,15,1997,63.3,1997-06-15
Europe,France,,Paris,6,16,1997,66.2,1997-06-16
Europe,France,,Paris,6,17,1997,59.9,1997-06-17
Europe,France,,Paris,6,18,1997,64.3,1997-06-18
Europe,France,,Paris,6,19,1997,62.4,1997-06-19
Europe,France,,Paris,6,20,1997,60.7,1997-06-20
Europe,France,,Paris,6,21,1997,59.4,1997-06-21
Europe,France,,Paris,6,22,1997,60.3,1997-06-22
Europe,France,,Paris,6,23,1997,60.0,1997-06-23
Europe,France,,Paris,6,24,1997,60.0,1997-06-24
Europe,France,,Paris,6,25,1997,58.4,1997-06-25
Europe,France,,Paris,6,26,1997,59.1,1997-06-26
Europe,France,,Paris,6,27,1997,58.8,1997-06-27
Europe,France,,Paris,6,28,1997,62.8,1997-06-28
Europe,France,,Paris,6,29,1997,61.0,1997-06-29
Europe,France,,Paris,6,30,1997,58.3,1997-06-30
Europe,France,,Paris,7,1,1997,61.8,1997-07-01
Europe,France,,Paris,7,2,1997,57.6,1997-07-02
Europe,France,,Paris,7,3,1997,60.8,1997-07-03
Europe,France,,Paris,7,4,1997,60.0,1997-07-04
Europe,France,,Paris,7,5,1997,61.9,1997-07-05
Europe,France,,Paris,7,6,1997,65.6,1997-07-06
Europe,France,,Paris,7,7,1997,69.9,1997-07-07
Europe,France,,Paris,7,8,1997,71.5,1997-07-08
Europe,France,,Paris,7,9,1997,69.3,1997-07-09
Europe,France,,Paris,7,10,1997,70.8,1997-07-10
Europe,France,,Paris,7,11,1997,73.8,1997-07-11
Europe,France,,Paris,7,12,1997,69.7,1997-07-12
Europe,France,,Paris,7,13,1997,74.8,1997-07-13
Europe,France,,Paris,7,14,1997,71.0,1997-07-14
Europe,France,,Paris,7,15,1997,69.1,1997-07-15
Europe,France,,Paris,7,16,1997,69.9,1997-07-16
Europe,France,,Paris,7,17,1997,69.7,1997-07-17
Europe,France,,Paris,7,18,1997,63.4,1997-07-18
Europe,France,,Paris,7,19,1997,70.6,1997-07-19
Europe,France,,Paris,7,20,1997,66.3,1997-07-20
Europe,France,,Paris,7,21,1997,68.0,1997-07-21
Europe,France,,Paris,7,22,1997,68.8,1997-07-22
Europe,France,,Paris,7,23,1997,75.6,1997-07-23
Europe,France,,Paris,7,24,1997,73.4,1997-07-24
Europe,France,,Paris,7,25,1997,64.2,1997-07-25
Europe,France,,Paris,7,26,1997,70.3,1997-07-26
Europe,France,,Paris,7,27,1997,71.7,1997-07-27
Europe,France,,Paris,7,28,1997,71.5,1997-07-28
Europe,France,,Paris,7,29,1997,75.3,1997-07-29
Europe,France,,Paris,7,30,1997,74.6,1997-07-30
Europe,France,,Paris,7,31,1997,64.8,1997-07-31
Europe,France,,Paris,8,1,1997,64.9,1997-08-01
Europe,France,,Paris,8,2,1997,68.4,1997-08-02
Europe,France,,Paris,8,3,1997,73.0,1997-08-03
Europe,France,,Paris,8,4,1997,79.3,1997-08-04
Europe,France,,Paris,8,5,1997,75.3,1997-08-05
Europe,France,,Paris,8,6,1997,71.7,1997-08-06
Europe,France,,Paris,8,7,1997,72.7,1997-08-07
Europe,France,,Paris,8,8,1997,77.7,1997-08-08
Europe,France,,Paris,8,9,1997,79.0,1997-08-09
Europe,France,,Paris,8,10,1997,80.6,1997-08-10
Europe,France,,Paris,8,11,1997,81.3,1997-08-11
Europe,France,,Paris,8,12,1997,81.1,1997-08-12
Europe,France,,Paris,8,13,1997,79.6,1997-08-13
Europe,France,,Paris,8,14,1997,74.6,1997-08-14
Europe,France,,Paris,8,15,1997,74.2,1997-08-15
Europe,France,,Paris,8,16,1997,77.5,1997-08-16
